id,date,est_date,time_point,year,month,season,phase,exp_year,julian,dss,site,slope,fert,treat,strip,rot_phs,comb_id,man_id,crop_id,crop,TOY,seed,seed_rate,n_added,st_yld,gr_yld,st_n,gr_n,st_p,gr_p
1312,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,N,10,7,1,126.87,128717.1,2,C,,,,,4050,2573,5560,13724,297,1883
1313,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,NP,10,7,1,126.87,138717.1,2,C,,,,,5316,3377,4350,11983,592,3056
1314,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,N,10,7,1,126.87,138717.1,2,C,,,,,5645,3586,3932,12920,537,2889
1315,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,NP,3,9,1,128.87,118719.03,2,C,,,,,3697,2349,7142,15517,469,2727
1316,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,N,3,9,1,128.87,118719.03,2,C,,,,,4661,2962,5141,14506,373,2254
1317,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,NP,3,9,1,128.87,128719.03,2,C,,,,,4739,3011,6491,13961,523,2374
1318,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,N,3,9,1,128.87,128719.03,2,C,,,,,4920,3126,5607,15122,496,2505
1319,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,NP,3,9,1,128.87,138719.03,2,C,,,,,6025,3828,4629,11659,592,1883
1320,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,N,3,9,1,128.87,138719.03,2,C,,,,,6775,4304,4536,12305,523,2786
1321,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,NP,6,10,1,129.87,118720.06,2,C,,,,,4953,3147,7188,14814,537,2687
1322,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,N,6,10,1,129.87,118720.06,2,C,,,,,4292,2727,5607,14730,407,2664
1323,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,NP,6,10,1,129.87,128720.06,2,C,,,,,4909,3119,6444,14321,496,2406
1324,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,N,6,10,1,129.87,128720.06,2,C,,,,,4424,2811,4909,14985,318,2371
1325,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,NP,6,10,1,129.87,138720.06,2,C,,,,,6318,4014,4397,13228,496,3272
1326,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,N,6,10,1,129.87,138720.06,2,C,,,,,6320,4015,4723,11997,674,3287
1327,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,N,6,15,1,134.87,118725.06,2,C,,,,,2923,1856,6304,15667,359,2901
1328,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,NP,6,15,1,134.87,118725.06,2,C,,,,,2956,1878,5839,15377,455,2894
1329,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,N,6,15,1,134.87,128725.06,2,C,,,,,5624,3574,5467,13535,429,2113
1330,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,NP,6,15,1,134.87,128725.06,2,C,,,,,5722,3635,6630,13074,441,2272
1331,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,N,6,15,1,134.87,138725.06,2,C,,,,,5925,3764,6025,13434,688,2937
1332,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,NP,6,15,1,134.87,138725.06,2,C,,,,,6911,4391,5932,12528,606,2589
1333,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,N,10,18,1,137.87,118728.1,2,C,,,,,4052,2574,3885,11844,400,2813
1334,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,NP,10,18,1,137.87,118728.1,2,C,,,,,3706,2355,3932,11606,448,2775
1335,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,N,10,18,1,137.87,128728.1,2,C,,,,,5389,3424,4909,12068,242,2266
1336,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,NP,10,18,1,137.87,128728.1,2,C,,,,,5651,3590,4118,11554,276,2868
1337,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,N,10,18,1,137.87,138728.1,2,C,,,,,5157,3277,4536,11659,866,3158
1338,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,NP,10,18,1,137.87,138728.1,2,C,,,,,5768,3665,6118,12427,1182,3221
1339,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,NP,3,22,1,141.87,118732.03,2,C,,,,,5356,3403,5886,13909,633,3108
1340,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,1,N,3,22,1,141.87,118732.03,2,C,,,,,3134,1992,4723,11179,551,2834
1341,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,NP,3,22,1,141.87,128732.03,2,C,,,,,4418,2807,6397,13741,530,2820
1342,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,2,N,3,22,1,141.87,128732.03,2,C,,,,,4271,2714,4536,14594,331,2524
1343,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,NP,3,22,1,141.87,138732.03,2,C,,,,,4916,3123,5923,13605,894,3027
1344,10/15/1987,10/15/1987,1018,1987,10,Fal,G,2,288,653,1,3,N,3,22,1,141.87,138732.03,2,C,,,,,4899,3112,6770,13654,1292,3128
1345,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,N,5,4,1,123.88,118814.05,2,C,,,,,4053,3588,6637,17332,333,3081
1346,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,NP,5,4,1,123.88,118814.05,2,C,,,,,3859,3174,6775,16213,360,2963
1347,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,N,5,4,1,123.88,128814.05,2,C,,,,,4499,2854,6277,14542,313,2627
1348,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,NP,5,4,1,123.88,128814.05,2,C,,,,,3012,2810,6477,15485,384,3075
1349,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,N,5,4,1,123.88,138814.05,2,C,,,,,4145,4291,6861,14138,547,3496
1350,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,NP,5,4,1,123.88,138814.05,2,C,,,,,3743,3625,8450,14599,805,3733
1351,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,NP,10,7,1,126.88,118817.1,2,C,,,,,3241,2794,4726,15441,344,2644
1352,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,N,10,7,1,126.88,118817.1,2,C,,,,,2570,2690,7271,15257,348,3208
1353,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,NP,10,7,1,126.88,128817.1,2,C,,,,,1901,2091,5855,14865,277,2464
1354,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,N,10,7,1,126.88,128817.1,2,C,,,,,3009,2285,4752,14162,208,2193
1355,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,NP,10,7,1,126.88,138817.1,2,C,,,,,3060,3159,7072,14162,711,3356
1356,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,N,10,7,1,126.88,138817.1,2,C,,,,,2915,3181,6500,13814,834,3231
1357,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,N,9,11,1,130.88,118821.09,2,C,,,,,3422,2968,5279,15447,509,2978
1358,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,NP,9,11,1,130.88,118821.09,2,C,,,,,3772,3219,7068,16298,628,4017
1359,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,N,9,11,1,130.88,128821.09,2,C,,,,,4171,4202,5477,13884,402,2707
1360,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,NP,9,11,1,130.88,128821.09,2,C,,,,,4200,3694,6684,13354,661,2894
1361,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,N,9,11,1,130.88,138821.09,2,C,,,,,3986,4317,7167,14413,751,3307
1362,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,NP,9,11,1,130.88,138821.09,2,C,,,,,3976,4255,5886,14712,602,3438
1363,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,NP,5,14,1,133.88,118824.05,2,C,,,,,4208,2907,7952,17241,640,3836
1364,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,N,5,14,1,133.88,118824.05,2,C,,,,,3776,3431,8162,16412,533,3148
1365,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,NP,5,14,1,133.88,128824.05,2,C,,,,,3909,4124,5115,13907,459,3169
1366,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,N,5,14,1,133.88,128824.05,2,C,,,,,3875,4132,5851,15148,366,2956
1367,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,NP,5,14,1,133.88,138824.05,2,C,,,,,4091,4251,5451,13158,952,3464
1368,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,N,5,14,1,133.88,138824.05,2,C,,,,,4636,4360,7119,13780,478,2952
1369,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,N,10,18,1,137.88,118828.1,2,C,,,,,3062,2641,7314,15154,432,2983
1370,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,NP,10,18,1,137.88,118828.1,2,C,,,,,3371,2833,6653,15717,421,3462
1371,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,N,10,18,1,137.88,128828.1,2,C,,,,,3469,3775,4226,13549,377,3045
1372,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,NP,10,18,1,137.88,128828.1,2,C,,,,,3343,3547,4999,13308,479,2831
1373,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,N,10,18,1,137.88,138828.1,2,C,,,,,3032,2960,5832,12195,710,2797
1374,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,NP,10,18,1,137.88,138828.1,2,C,,,,,3581,4026,5060,13928,572,2844
1375,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,NP,9,19,1,138.88,118829.09,2,C,,,,,3896,3377,7301,16198,584,3051
1376,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,1,N,9,19,1,138.88,118829.09,2,C,,,,,3375,3121,7413,15431,395,2736
1377,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,NP,9,19,1,138.88,128829.09,2,C,,,,,3840,4186,6429,12930,608,2927
1378,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,2,N,9,19,1,138.88,128829.09,2,C,,,,,3576,4164,5608,12575,603,2807
1379,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,NP,9,19,1,138.88,138829.09,2,C,,,,,3690,4168,6740,13583,692,3563
1380,10/24/1988,10/24/1988,1393,1988,10,Fal,G,3,298,1028,1,3,N,9,19,1,138.88,138829.09,2,C,,,,,4960,4155,7862,14167,867,3218
1381,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,1,NP,8,5,1,124.89,118915.08,2,C,,,,,2771,2748,7895,16091,466,2812
1382,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,1,N,8,5,1,124.89,118915.08,2,C,,,,,2929,2905,9123,16613,398,2487
1383,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,2,NP,8,5,1,124.89,128915.08,2,C,,,,,3870,3838,6276,13966,492,2604
1384,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,2,N,8,5,1,124.89,128915.08,2,C,,,,,3049,3024,7759,14449,516,1911
1385,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,3,NP,8,5,1,124.89,138915.08,2,C,,,,,5429,5385,7081,14786,799,3081
1386,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,3,N,8,5,1,124.89,138915.08,2,C,,,,,5797,5750,6982,14583,718,2853
1387,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,1,N,4,6,1,125.89,118916.04,2,C,,,,,3688,3658,7885,16151,749,2502
1388,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,1,NP,4,6,1,125.89,118916.04,2,C,,,,,2522,2502,8433,18104,586,3043
1389,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,2,N,4,6,1,125.89,128916.04,2,C,,,,,2613,2591,7219,14210,313,1876
1390,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,2,NP,4,6,1,125.89,128916.04,2,C,,,,,2892,2868,7262,15241,456,2370
1391,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,3,N,4,6,1,125.89,138916.04,2,C,,,,,6189,6138,7182,14841,685,3023
1392,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,3,NP,4,6,1,125.89,138916.04,2,C,,,,,5080,5038,5913,14158,567,2988
1393,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,1,NP,4,13,1,132.89,118923.04,2,C,,,,,2345,2326,8059,16878,797,3450
1394,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,1,N,4,13,1,132.89,118923.04,2,C,,,,,2366,2347,9909,17114,601,2769
1395,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,2,NP,4,13,1,132.89,128923.04,2,C,,,,,4502,4465,6812,13908,713,2836
1396,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,2,N,4,13,1,132.89,128923.04,2,C,,,,,3217,3191,10472,13365,966,2487
1397,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,3,NP,4,13,1,132.89,138923.04,2,C,,,,,5579,5534,6618,13660,693,3084
1398,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,3,N,4,13,1,132.89,138923.04,2,C,,,,,5458,5413,8286,12101,1509,3194
1399,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,1,N,8,20,1,139.89,118930.08,2,C,,,,,10083,10000,11778,18499,1696,3509
1400,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,1,NP,8,20,1,139.89,118930.08,2,C,,,,,10083,10000,12398,18586,1609,3415
1401,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,2,N,8,20,1,139.89,128930.08,2,C,,,,,4252,4217,6900,14585,860,2595
1402,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,2,NP,8,20,1,139.89,128930.08,2,C,,,,,4713,4674,6751,14181,520,3002
1403,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,3,N,8,20,1,139.89,138930.08,2,C,,,,,4863,4823,6962,14457,848,3316
1404,10/23/1989,10/23/1989,1757,1989,10,Fal,G,4,296,1392,1,3,NP,8,20,1,139.89,138930.08,2,C,,,,,4977,4937,8659,15107,838,3433
1405,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,1,N,7,2,1,121.9,119012.07,2,C,,,,,2707,3392,6575,15498,333,1377
1406,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,1,NP,7,2,1,121.9,119012.07,2,C,,,,,2804,3513,6833,16511,432,1604
1407,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,2,N,7,2,1,121.9,129012.07,2,C,,,,,2834,3551,7459,12536,386,947
1408,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,2,NP,7,2,1,121.9,129012.07,2,C,,,,,2784,3488,6428,13586,390,2192
1409,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,3,N,7,2,1,121.9,139012.07,2,C,,,,,4530,5676,6581,14861,588,2033
1410,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,3,NP,7,2,1,121.9,139012.07,2,C,,,,,4579,5737,6946,16961,915,2203
1411,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,1,NP,3,9,1,128.9,119019.03,2,C,,,,,2903,3638,9041,16361,558,2139
1412,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,1,N,3,9,1,128.9,119019.03,2,C,,,,,2976,3729,7360,16961,366,2156
1413,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,2,NP,3,9,1,128.9,129019.03,2,C,,,,,3370,4222,7455,14486,518,1537
1414,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,2,N,3,9,1,128.9,129019.03,2,C,,,,,3316,4155,6791,13398,374,1602
1415,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,3,NP,3,9,1,128.9,139019.03,2,C,,,,,4626,5796,6389,11936,959,712
1416,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,3,N,3,9,1,128.9,139019.03,2,C,,,,,5004,6269,8995,14373,1373,1302
1417,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,1,N,7,16,1,135.9,119026.07,2,C,,,,,2326,2914,7640,16398,464,1547
1418,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,1,NP,7,16,1,135.9,119026.07,2,C,,,,,2311,2896,7003,16661,532,1550
1419,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,2,N,7,16,1,135.9,129026.07,2,C,,,,,3590,4498,6800,13623,520,1567
1420,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,2,NP,7,16,1,135.9,129026.07,2,C,,,,,3732,4676,6156,13623,575,2072
1421,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,3,N,7,16,1,135.9,139026.07,2,C,,,,,4518,5661,8070,14936,880,2093
1422,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,3,NP,7,16,1,135.9,139026.07,2,C,,,,,4247,5321,6973,14598,939,2102
1423,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,1,NP,3,22,1,141.9,119032.03,2,C,,,,,2649,3319,7418,16773,493,1524
1424,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,1,N,3,22,1,141.9,119032.03,2,C,,,,,3592,4501,7228,15198,486,1683
1425,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,2,NP,3,22,1,141.9,129032.03,2,C,,,,,3753,4702,8407,13998,694,2068
1426,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,2,N,3,22,1,141.9,129032.03,2,C,,,,,3899,4886,7349,13773,512,1035
1427,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,3,NP,3,22,1,141.9,139032.03,2,C,,,,,3637,4556,9036,14223,1490,2096
1428,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,1,3,N,3,22,1,141.9,139032.03,2,C,,,,,4115,5155,8733,14823,1569,1682
1429,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,1,N,3,8,1,227.9,219018.03,2,C,,,,,2516,2633,7342,16998,412,2056
1430,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,1,NP,3,8,1,227.9,219018.03,2,C,,,,,2804,2934,5924,16436,355,2011
1431,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,2,N,3,8,1,227.9,229018.03,2,C,,,,,2452,2566,6401,15611,282,1874
1432,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,2,NP,3,8,1,227.9,229018.03,2,C,,,,,2917,3052,6597,17561,284,2359
1433,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,3,N,3,8,1,227.9,239018.03,2,C,,,,,4840,5064,9594,15573,2514,2587
1434,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,3,NP,3,8,1,227.9,239018.03,2,C,,,,,4717,4936,8240,15311,2730,1699
1435,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,1,NP,7,11,1,230.9,219021.07,2,C,,,,,2839,2970,7887,17073,516,2397
1436,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,1,N,7,11,1,230.9,219021.07,2,C,,,,,2522,2639,7950,17263,781,2610
1437,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,2,NP,7,11,1,230.9,229021.07,2,C,,,,,3209,3358,6684,15656,370,2706
1438,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,2,N,7,11,1,230.9,229021.07,2,C,,,,,2132,2230,8298,15656,298,2706
1439,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,3,NP,7,11,1,230.9,239021.07,2,C,,,,,4623,4837,7399,15469,2370,3159
1440,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,3,N,7,11,1,230.9,239021.07,2,C,,,,,5066,5301,8713,15581,2380,3123
1441,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,1,N,3,15,1,234.9,219025.03,2,C,,,,,2277,2382,11082,17001,1459,2994
1442,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,1,NP,3,15,1,234.9,219025.03,2,C,,,,,2346,2454,9941,17973,932,3030
1443,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,2,N,3,15,1,234.9,229025.03,2,C,,,,,2027,2121,8391,15730,1653,3183
1444,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,2,NP,3,15,1,234.9,229025.03,2,C,,,,,2504,2620,7635,17263,1368,2679
1445,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,3,N,3,15,1,234.9,239025.03,2,C,,,,,4440,4646,8419,14721,1839,3018
1446,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,3,NP,3,15,1,234.9,239025.03,2,C,,,,,4670,4886,8624,14534,1854,3363
1447,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,1,N,7,16,1,235.9,219026.07,2,C,,,,,2680,2804,9481,16328,790,2721
1448,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,1,NP,7,16,1,235.9,219026.07,2,C,,,,,2940,3077,8033,17748,1061,3351
1449,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,2,N,7,16,1,235.9,229026.07,2,C,,,,,2815,2946,757,16515,826,2712
1450,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,2,NP,7,16,1,235.9,229026.07,2,C,,,,,2128,2227,8376,16403,1509,3291
1451,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,3,N,7,16,1,235.9,239026.07,2,C,,,,,4347,4548,8602,15842,2253,3264
1452,10/12/1990,10/12/1990,2111,1990,10,Fal,G,5,285,1746,2,3,NP,7,16,1,235.9,239026.07,2,C,,,,,3116,3260,9015,15282,1373,3246
1453,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,1,N,5,4,1,123.91,119114.05,2,C,,,,,2526,2375,4320,18852,171,2056
1454,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,1,NP,5,4,1,123.91,119114.05,2,C,,,,,2884,2884,6079,14098,414,2368
1455,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,2,N,5,4,1,123.91,129114.05,2,C,,,,,2685,2684,4007,17657,192,2184
1456,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,2,NP,5,4,1,123.91,129114.05,2,C,,,,,3183,3273,4147,13930,201,2042
1457,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,3,N,5,4,1,123.91,139114.05,2,C,,,,,3950,4813,4637,13482,358,2689
1458,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,3,NP,5,4,1,123.91,139114.05,2,C,,,,,4371,5400,2966,13942,247,2709
1459,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,1,N,10,7,1,126.91,119117.1,2,C,,,,,2693,2531,4539,20342,147,2619
1460,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,1,NP,10,7,1,126.91,119117.1,2,C,,,,,2953,2953,4173,17104,232,2804
1461,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,2,N,10,7,1,126.91,129117.1,2,C,,,,,2267,2266,3573,16828,200,1575
1462,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,2,NP,10,7,1,126.91,129117.1,2,C,,,,,2846,2926,7863,14418,416,2312
1463,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,3,N,10,7,1,126.91,139117.1,2,C,,,,,4688,5712,3400,14223,303,2022
1464,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,3,NP,10,7,1,126.91,139117.1,2,C,,,,,4411,5450,3630,12198,514,2577
1465,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,1,N,6,10,1,129.91,119120.06,2,C,,,,,2862,2690,6995,17410,274,2649
1466,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,1,NP,6,10,1,129.91,119120.06,2,C,,,,,3516,3516,7248,17160,419,3211
1467,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,2,N,6,10,1,129.91,129120.06,2,C,,,,,3002,3000,5222,18720,164,2143
1468,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,2,NP,6,10,1,129.91,129120.06,2,C,,,,,3559,3659,5135,18047,347,2974
1469,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,3,N,6,10,1,129.91,139120.06,2,C,,,,,5335,6501,5158,15570,436,2306
1470,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,3,NP,6,10,1,129.91,139120.06,2,C,,,,,5224,6454,4407,13641,436,2894
1471,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,1,N,5,14,1,133.91,119124.05,2,C,,,,,2725,2562,7165,18946,1032,2945
1472,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,1,NP,5,14,1,133.91,119124.05,2,C,,,,,2893,2893,11640,18631,768,2460
1473,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,2,N,5,14,1,133.91,129124.05,2,C,,,,,3602,3600,3026,13172,188,2034
1474,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,2,NP,5,14,1,133.91,129124.05,2,C,,,,,3167,3257,3585,13484,248,1892
1475,10/7/1991,10/7/1991,2471,1991,10,Fal,G,6,280,2106,1,3,N,5,14,1,133.91,139124.05,2,C,,,,,4503,5487,3483,14421,318,2697
